"Plot_ID","Species_richness","Species_diversity","Sitecode","Year","Eastings","Northings","BAP_broad","BAP_priority","NVC_FIRST","Light","Wetness","pH","Fertility","Competition","Stress","Ruderals","NVC_subgroup","NVC_group","NVC_habitat","Vegetation_height","STD_HEIGHT","Litter","Bare_ground","NA","NA","NA","NA","NA","NA","NA"
"1",13,0.859383753501401,"B38",2018,388292,466849,"Bogs","Lowland Raised Bog","M19a:46.06",6.8,7.3,2.8,2,2.78,3.22,1,"M19a","M19","M",20.66,6.90669964599591,25,0,NA,NA,NA,NA,NA,NA,NA
"2",28,0.919203980099502,"B38",2018,388349,466912,"Bogs","Lowland Raised Bog","M19a:44.75",7,6.8,2.3,2.1,2.6,3.4,1.02,"M19a","M19","M",10.66,4.82338055724406,25,1,NA,NA,NA,NA,NA,NA,NA
"3a",7,0.723684210526316,"B38",2018,388387,466952,"Bogs","Lowland Raised Bog","M19a:35.16",8,8,2,1,3,3,1,"M19a","M19","M",10.96,5.14360444306001,19,0,NA,NA,NA,NA,NA,NA,NA
"4",13,0.901358789129687,"B38",2018,388468,466897,"Bogs","Lowland Raised Bog","M19a:55.60",7.5,7.1,2.1,1.5,2.88,3.12,1,"M19a","M19","M",12.76,4.72608012345679,24,20,NA,NA,NA,NA,NA,NA,NA
"5",14,0.82323883161512,"B38",2018,388497,467044,"Bogs","Lowland Raised Bog","M19a:53.31",7.8,7.7,2.1,1.2,2.93,3.07,1,"M19a","M19","M",9.58,3.3840311267284,25,0,NA,NA,NA,NA,NA,NA,NA
"6",23,0.911641478377974,"B38",2018,388519,466983,"Bogs","Lowland Raised Bog","M19a:57.91",7.6,7.3,2.1,1.4,2.89,3.11,1,"M19a","M19","M",10.68,4.90509938737229,22,0,NA,NA,NA,NA,NA,NA,NA
"7",21,0.889843400447427,"B38",2018,388594,466910,"Bogs","Lowland Raised Bog","M19a:41.04",7.3,7,2,1.7,2.67,3.33,1,"M19a","M19","M",14.26,6.0589465531009,25,3,NA,NA,NA,NA,NA,NA,NA
"8",13,0.87458349993336,"B38",2018,388618,466852,"Bogs","Lowland Raised Bog","U2b:41.80",7.8,7.8,2,1.2,2.94,3.06,1,"U2b","U2","U",10.92,3.74076640988626,25,0,NA,NA,NA,NA,NA,NA,NA
"9",17,0.888956433637285,"B38",2018,388517,466812,"Bogs","Lowland Raised Bog","M19a:56.76",7.6,7.4,2.1,1.4,2.93,3.07,1,"M19a","M19","M",11.04,4.69689613823143,25,3,NA,NA,NA,NA,NA,NA,NA
"10",22,0.917055410171806,"B38",2018,388467,466788,"Bogs","Lowland Raised Bog","M19a:55.96",7.7,7.5,2.1,1.3,2.93,3.07,1,"M19a","M19","M",10.7,4.39933707127184,25,11,NA,NA,NA,NA,NA,NA,NA
"11",13,0.904884760921913,"B38",2018,388586,466777,"Bogs","Lowland Raised Bog","M19a:55.46",7.6,7.5,2.4,1.4,2.69,3.31,1,"M19a","M19","M",11.28,4.74139571575009,25,0,NA,NA,NA,NA,NA,NA,NA
"12",13,0.894872377489964,"B38",2018,388511,466746,"Bogs","Lowland Raised Bog","M19a:59.78",7.4,7.2,2.1,1.5,2.96,3.04,1,"M19a","M19","M",9.96,3.95263625107767,25,8,NA,NA,NA,NA,NA,NA,NA
"13",14,0.89127358490566,"B38",2018,388479,466687,"Bogs","Blanket Bog","M18a:52.03",7.5,7.1,2,1.5,2.94,3.06,1,"M18a","M18","M",16.24,4.84148737476408,25,2,NA,NA,NA,NA,NA,NA,NA
"14",13,0.911480784408961,"B38",2018,388561,466683,"Bogs","Blanket Bog","M17a:51.50",7.7,7.6,2.1,1.3,2.7,3.3,1,"M17a","M17","M",10.88,4.04474968323134,25,3,NA,NA,NA,NA,NA,NA,NA
"15",16,0.911910390633795,"B38",2018,388710,466963,"Bogs","Lowland Raised Bog","M18a:57.68",7.6,7.4,2.1,1.4,2.89,3.11,1,"M18a","M18","M",12.38,4.54211771460553,25,0,NA,NA,NA,NA,NA,NA,NA
"16",12,0.886951675821989,"B38",2018,388735,467021,NA,NA,"H12a:53.06",7.7,7.6,2,1.2,2.95,3.05,1,"H12a","H12","H",4.14,0.835663409114778,25,8,NA,NA,NA,NA,NA,NA,NA
"17",20,0.924277331014997,"B38",2018,388820,466991,"Bogs",NA,"M19a:62.95",7.5,7.3,2,1.4,2.89,3.11,1,"M19a","M19","M",10.34,3.22335229225724,25,6,NA,NA,NA,NA,NA,NA,NA
"18",12,0.888918322295806,"B38",2018,388762,466855,"Bogs","Blanket Bog","M18a:43.94",7.8,8.1,2.3,1.3,2.8,3.2,1,"M18a","M18","M",13.8,5.33853912601566,25,0,NA,NA,NA,NA,NA,NA,NA
"19",12,0.866830466830467,"B38",2018,388726,466773,"Bogs","Lowland Raised Bog","M18a:43.52",7.3,6.8,2.2,1.7,2.89,3.11,1,"M18a","M18","M",16.32,7.34120789334652,25,0,NA,NA,NA,NA,NA,NA,NA
"20",13,0.905016552075376,"B38",2018,388810,466747,"Bogs","Lowland Raised Bog","M18a:52.05",7.6,8,2.2,1.4,2.5,3.5,1,"M18a","M18","M",12.8,5.81664278887172,25,0,NA,NA,NA,NA,NA,NA,NA
"21",43,0.960643735322558,"B38",2018,389728,466758,NA,NA,"M10b:46.41",7.2,6.3,4.3,2.2,1.46,4.43,1.26,"M10b","M10","M",8.92,1.98263292954932,25,8,NA,NA,NA,NA,NA,NA,NA
"22",41,0.95277564950895,"B38",2018,389809,466816,NA,NA,"M10a:48.15",7.1,7,3.9,2.3,2.16,3.71,1.31,"M10a","M10","M",7.84,3.249102440162,25,20,NA,NA,NA,NA,NA,NA,NA
"23",39,0.959764778706283,"B38",2018,389835,466744,"Fen, Marsh And Swamp","Purple Moor Grass and Rush Pastures","M6b:52.23",7.2,7.4,4.1,2,1.53,4.39,1.27,"M6b","M6","M",8.6,2.23140463983265,25,0,NA,NA,NA,NA,NA,NA,NA
"24a",38,0.959935897435897,"B38",2018,389801,466706,"Fen, Marsh And Swamp","Upland Flushes, Fens and Swamps","M26:48.87",7.3,7.8,4,2.4,2.25,3.53,1.52,"M26","M26","M",8.28,3.5387144558441,25,11,NA,NA,NA,NA,NA,NA,NA
"25a",45,0.965183241302644,"B38",2018,389890,466720,"Fen, Marsh And Swamp","Purple Moor Grass and Rush Pastures","M26:53.91",7.4,7.3,4.7,2.4,1.73,4.13,1.4,"M26","M26","M",11.3,4.42765927626174,25,0,NA,NA,NA,NA,NA,NA,NA
"26",45,0.960850363051127,"B38",2018,389776,466714,"Fen, Marsh And Swamp","Upland Flushes, Fens and Swamps","M10b:47.41",7.3,7.5,4.1,2.2,2.22,3.68,1.33,"M10b","M10","M",6.72,2.57423127684104,20,8,NA,NA,NA,NA,NA,NA,NA
"27",21,0.930313253012048,"B38",2018,389865,466519,"Fen, Marsh And Swamp","Upland Flushes, Fens and Swamps","M10a:51.42",7.5,7.1,4.6,2.3,1.65,4.09,1.44,"M10a","M10","M",9.16,3.4117444218464,25,9,NA,NA,NA,NA,NA,NA,NA
"28",25,0.940604198668715,"B38",2018,389939,466657,"Neutral Grassland","Lowland Meadows","U5:55.59",7,7.2,3.9,2.3,1.85,4.07,1.3,"U5","U5","U",6.84,1.72433562085034,25,0,NA,NA,NA,NA,NA,NA,NA
"29",22,0.936618447177742,"B38",2018,389935,466535,"Fen, Marsh And Swamp","Upland Flushes, Fens and Swamps","M21b:56.95",7.6,7.5,3,1.9,2.47,3.46,1.37,"M21b","M21","M",13.14,4.0787048597972,25,0,NA,NA,NA,NA,NA,NA,NA
"30",21,0.935640035640036,"B38",2018,389998,466605,"Fen, Marsh And Swamp","Upland Flushes, Fens and Swamps","M15b:56.44",7.6,7.8,2.6,1.5,2.1,3.9,1.2,"M15b","M15","M",7.76,2.24127939653523,25,2,NA,NA,NA,NA,NA,NA,NA
"32",28,0.940066406085824,"B38",2018,389974,466433,"Calcareous Grassland","Upland Calcareous Grassland","M10b:46.42",7.5,7.2,5.4,2.1,1.78,4.17,1.11,"M10b","M10","M",4.86,0.714726054746386,25,14,NA,NA,NA,NA,NA,NA,NA
"33",36,0.949110030582385,"B38",2018,390030,466457,"Fen, Marsh And Swamp","Upland Flushes, Fens and Swamps","M10:58.34",7.7,8,5.6,2.1,1.85,3.8,1.69,"M10","M10","M",11,3.67990036096994,23,21,NA,NA,NA,NA,NA,NA,NA
"34",31,0.95291001486169,"B38",2018,390100,466403,"Fen, Marsh And Swamp","Upland Flushes, Fens and Swamps","M10b:56.29",7.5,7.5,4.9,2.6,2.21,3.43,1.7,"M10b","M10","M",9.3432,2.41739998069551,25,23,NA,NA,NA,NA,NA,NA,NA
"35",34,0.950537634408602,"B38",2018,390606,466196,NA,NA,"M10b:55.71",7.6,7.4,5.1,2.3,1.88,4.04,1.3,"M10b","M10","M",6.46,2.14048281157936,25,24,NA,NA,NA,NA,NA,NA,NA
"36",35,0.954233505957644,"B38",2018,390646,466282,NA,NA,"U5c:46.98",7.4,7.5,4.6,2.5,1.56,4.3,1.33,"U5c","U5","U",16.6,3.97387300585545,25,9,NA,NA,NA,NA,NA,NA,NA
"38",31,0.952171088441346,"B38",2018,390846,466315,NA,NA,"M10b:57.12",7.6,7.4,5.9,2.2,1.28,4.57,1.29,"M10b","M10","M",10.16,2.71845544381364,25,19,NA,NA,NA,NA,NA,NA,NA
"39",35,0.950067420392075,"B38",2018,390761,466235,NA,NA,"M26:49.14",7.2,6.6,5.1,2.6,1.72,3.95,1.75,"M26","M26","M",5,1.63299316185545,25,14,NA,NA,NA,NA,NA,NA,NA
"41",32,0.955861954169672,"B38",2018,389393,467645,"Inland Rock","Limestone Pavements","CG9:56.19",7,4.9,5.9,2.4,1.44,4.47,1.22,"CG9","CG9","CG",4.94,4.70885690304275,24,24,NA,NA,NA,NA,NA,NA,NA
"42",37,0.950510093336227,"B38",2018,389263,467670,"Calcareous Grassland","Upland Calcareous Grassland","CG9c:56.77",7.1,5.5,6.5,2.3,1.42,4.26,1.55,"CG9c","CG9","CG",9.3,3.66571957465379,25,16,NA,NA,NA,NA,NA,NA,NA
"43",23,0.926429428228709,"B38",2018,389400,467724,"Inland Rock","Limestone Pavements","OV40:39.08",5.6,5.4,6.7,3.8,1.85,3.73,1.65,"OV40","OV40","OV",2.04,3.43668929834126,21,25,NA,NA,NA,NA,NA,NA,NA
"44",31,0.937556754446878,"B38",2018,389453,467779,"Inland Rock","Limestone Pavements","CG9b:52.27",6.9,5.5,6,2.8,1.49,4.05,1.81,"CG9b","CG9","CG",3.72,4.5850299889968,23,23,NA,NA,NA,NA,NA,NA,NA
"45",35,0.935328898743533,"B38",2018,389205,467741,"Inland Rock","Limestone Pavements","CG9:42.26",6.7,5.7,5.9,3.1,1.85,4,1.51,"CG9","CG9","CG",9.32,9.53816893678586,22,25,NA,NA,NA,NA,NA,NA,NA
"46",17,0.915824915824916,"B38",2018,389112,467956,"Inland Rock","Limestone Pavements","OV40:31.35",4.6,5.8,6.6,5.5,1.92,3.42,2.12,"OV40","OV40","OV",9.56,15.2399693787969,18,25,NA,NA,NA,NA,NA,NA,NA
"47a",19,0.931438127090301,"B38",2018,389064,467965,"Inland Rock","Limestone Pavements","OV40:36.97",6.3,5.2,6.3,3.3,1.4,4.44,1.32,"OV40","OV40","OV",1.4,3.38193731461717,8,25,NA,NA,NA,NA,NA,NA,NA
"48",30,0.956526406182911,"B38",2018,389044,468098,"Inland Rock","Limestone Pavements","CG9b:35.79",5.5,5.3,5.5,4,1.95,3.68,1.8,"CG9b","CG9","CG",1.04,3.63123027820232,19,11,NA,NA,NA,NA,NA,NA,NA
"49",27,0.941723874904653,"B38",2018,389019,468262,"Calcareous Grassland","Upland Calcareous Grassland","CG9:39.56",6.4,5,6.2,3.6,1.73,3.8,1.8,"CG9","CG9","CG",1.44,4.13652430590385,4,20,NA,NA,NA,NA,NA,NA,NA
"50",32,0.947986162589572,"B38",2018,389019,468344,"Calcareous Grassland","Upland Calcareous Grassland","CG9:56.66",7.3,5.9,5.5,2.5,1.34,4.3,1.64,"CG9","CG9","CG",3.68,4.14547946563482,23,22,NA,NA,NA,NA,NA,NA,NA
"51",34,0.958538952606182,"B38",2018,388278,467095,"Fen, Marsh And Swamp","Upland Flushes, Fens and Swamps","M26a:51.54",7.2,7.8,5,3.4,3.08,2.77,1.43,"M26a","M26","M",15.7,4.19076365356005,22,0,NA,NA,NA,NA,NA,NA,NA
"52",35,0.961438059042574,"B38",2018,388256,467070,"Fen, Marsh And Swamp","Upland Flushes, Fens and Swamps","M26a:60.07",7.4,8.6,5.1,3.3,2.67,3.16,1.37,"M26a","M26","M",19.4,7.07401347656807,25,0,NA,NA,NA,NA,NA,NA,NA
"1",50,0.969018591676932,"B15",2010,405632,118764,"Calcareous Grassland","Lowland Calcareous Grassland","CG2b:62.73",7.3,4.2,7.2,3.4,2.37,3.48,2.08,"CG2b","CG2","CG",10.88,2.65078604694281,2,3,NA,NA,NA,NA,NA,NA,NA
"2",58,0.973423027949137,"B15",2010,405423,118703,"Calcareous Grassland","Lowland Calcareous Grassland","CG2c:60.34",7.3,4.3,6.9,3.3,2.21,3.56,2.04,"CG2c","CG2","CG",7.92,3.08112533554436,13,1,NA,NA,NA,NA,NA,NA,NA
"3",38,0.963768692332167,"B15",2010,405337,118485,NA,NA,"MG5b:50.92",7.2,4.7,6.7,4.6,2.95,2.87,2.27,"MG5b","MG5","MG",14.72,4.14849370253831,25,14,NA,NA,NA,NA,NA,NA,NA
"6",42,0.967103440552186,"B15",2010,405228,118301,"Calcareous Grassland","Lowland Calcareous Grassland","CG2b:66.77",7.4,4.3,6.9,2.9,1.8,4.03,1.77,"CG2b","CG2","CG",5.12,1.39403491108843,3,10,NA,NA,NA,NA,NA,NA,NA
"8",45,0.96313678068256,"B15",2010,405758,118288,"Calcareous Grassland","Lowland Calcareous Grassland","CG2a:58.74",7.2,4.3,6.9,3.1,2.06,3.82,1.83,"CG2a","CG2","CG",6.56,2.6153393661244,1,7,NA,NA,NA,NA,NA,NA,NA
"9",52,0.971839250717834,"B15",2010,405995,118204,"Calcareous Grassland","Lowland Calcareous Grassland","CG2c:55.87",7.1,4.8,6,3.9,2.46,3.38,2.44,"CG2c","CG2","CG",4.76,1.66533279957291,0,0,NA,NA,NA,NA,NA,NA,NA
"11",40,0.961022659098251,"B15",2010,404778,118818,"Calcareous Grassland","Lowland Calcareous Grassland","CG2a:65.14",NA,NA,NA,NA,NA,NA,NA,"CG2a","CG2","CG",8.72,2.37205958328763,0,1,NA,NA,NA,NA,NA,NA,NA
"12",54,0.969386022823729,"B15",2010,404621,118890,"Calcareous Grassland","Lowland Calcareous Grassland","CG2a:64.54",7.5,4.4,6.8,3.5,2.11,3.73,2.06,"CG2a","CG2","CG",3.84,0.687992248018343,0,2,NA,NA,NA,NA,NA,NA,NA
"13",45,0.962305443748948,"B15",2010,404464,119294,NA,NA,"CG3a:48.99",7.2,4.4,7.1,3.6,2.77,3.04,2.31,"CG3a","CG3","CG",10.48,3.42928563989645,7,9,NA,NA,NA,NA,NA,NA,NA
"15",49,0.967066129121684,"B15",2010,404040,119658,"Calcareous Grassland","Lowland Calcareous Grassland","CG2a:54.55",7.2,4.3,6.7,2.9,2.01,3.88,1.74,"CG2a","CG2","CG",8.96,2.83548937575156,22,3,NA,NA,NA,NA,NA,NA,NA
"16",46,0.968834223880095,"B15",2010,404015,119674,"Calcareous Grassland","Lowland Calcareous Grassland","CG2a:62.48",7.3,4.4,6.5,2.7,1.9,3.95,1.72,"CG2a","CG2","CG",7.16,3.51994318135961,15,6,NA,NA,NA,NA,NA,NA,NA
"19",49,0.966767713028333,"B15",2010,405948,118458,"Calcareous Grassland","Lowland Calcareous Grassland","CG2b:66.01",7.1,4.5,6.3,2.9,1.81,4.07,1.71,"CG2b","CG2","CG",3,0.763762615825973,1,8,NA,NA,NA,NA,NA,NA,NA
"20",46,0.965952910641453,"B15",2010,405869,118473,NA,NA,"CG2c:65.33",7.3,4.4,6.6,3.3,2.07,3.76,1.88,"CG2c","CG2","CG",6.68,1.90875177362939,1,6,NA,NA,NA,NA,NA,NA,NA
"23",57,0.973332503911839,"B15",2010,405899,118064,"Calcareous Grassland","Lowland Calcareous Grassland","CG2c:54.79",7.3,4.5,6.4,3.5,2.13,3.73,2.18,"CG2c","CG2","CG",4.72,1.06144555520604,1,2,NA,NA,NA,NA,NA,NA,NA
"24",60,0.971717029393913,"B15",2010,405891,118066,"Calcareous Grassland","Lowland Calcareous Grassland","CG2c:56.92",7.2,4.6,6.2,3.6,2.22,3.62,2.25,"CG2c","CG2","CG",4.32,1.24899959967968,0,1,NA,NA,NA,NA,NA,NA,NA
"25",53,0.971391859718076,"B15",2010,405892,118057,"Calcareous Grassland","Lowland Calcareous Grassland","CG2a:58.23",7.4,4.4,6.7,3.4,1.99,3.78,2.06,"CG2a","CG2","CG",3.76,1.66533279957291,0,8,NA,NA,NA,NA,NA,NA,NA
"29",26,0.921505376344086,"B15",2010,404554,120164,"Calcareous Grassland","Lowland Calcareous Grassland","MG1e:53.78",7.4,4.7,6.8,4.5,3.15,2.82,2.47,"MG1e","MG1","MG",19.88,8.26801064343775,24,0,NA,NA,NA,NA,NA,NA,NA
"30",40,0.96369337162281,"B15",2010,405514,119014,"Calcareous Grassland","Lowland Calcareous Grassland","CG3a:62.79",7.3,4.3,7,3.3,2.41,3.46,2.15,"CG3a","CG3","CG",10.5217391304348,2.59141178120399,22,2,NA,NA,NA,NA,NA,NA,NA
"32",50,0.962661756431896,"B15",2010,404952,118969,"Calcareous Grassland","Lowland Calcareous Grassland","MG1e:52.00",7.3,4.5,6.8,3.7,2.65,3.26,2.26,"MG1e","MG1","MG",13.4,5.2757305971148,22,2,NA,NA,NA,NA,NA,NA,NA
"33",49,0.964426081889931,"B15",2010,404951,118969,NA,NA,"CG6a:52.82",7.2,4.3,7.2,3.2,2.55,3.34,1.99,"CG6a","CG6","CG",11.64,2.81187956119509,19,2,NA,NA,NA,NA,NA,NA,NA
"36",37,0.959251119251119,"B15",2010,404468,119738,"Calcareous Grassland","Lowland Calcareous Grassland","CG6a:50.06",7.2,4.3,7.2,3.6,2.69,3.15,2.2,"CG6a","CG6","CG",11.32,4.01787671952903,15,5,NA,NA,NA,NA,NA,NA,NA
"101",21,0.890909090909091,"B15",2010,405823,118018,NA,NA,"W10d:33.90",6,5.7,6.1,5.8,2.98,3.02,1.15,"W10d","W10","W",135.8,54.4265560181792,25,1,NA,NA,NA,NA,NA,NA,NA
"102",52,0.969326681464876,"B15",2010,404400,119400,NA,NA,"CG2c:58.49",7.3,4.5,6.8,3.4,2.26,3.39,2.24,"CG2c","CG2","CG",4.68,1.74928556845359,10,14,NA,NA,NA,NA,NA,NA,NA
"103",31,0.950062066299017,"B15",2010,404600,119400,NA,NA,"CG2c:51.89",7.3,4.3,7.2,3.5,2.69,3.1,2.31,"CG2c","CG2","CG",7.48,2.32952069462082,25,16,NA,NA,NA,NA,NA,NA,NA
"104",23,0.917984335747008,"B15",2010,404600,119600,"Calcareous Grassland","Lowland Calcareous Grassland","SM28:40.35",7.6,5.3,6.4,5.5,3.04,2.27,2.94,"SM28","SM28","SM",16.72,5.33479146733966,0,23,NA,NA,NA,NA,NA,NA,NA
"105",35,0.945240200412614,"B15",2010,404200,119600,"Calcareous Grassland","Lowland Calcareous Grassland","MG1e:52.53",7.2,4.5,7,3.9,2.86,2.97,2.48,"MG1e","MG1","MG",8.6,1.95789002074512,18,13,NA,NA,NA,NA,NA,NA,NA
"106",45,0.964137589705518,"B15",2010,405200,118800,"Calcareous Grassland","Lowland Calcareous Grassland","CG6a:56.86",7.2,4.3,7.1,3.5,2.42,3.47,1.97,"CG6a","CG6","CG",11.84,4.20990894596704,25,0,NA,NA,NA,NA,NA,NA,NA
"107",49,0.970787079020607,"B15",2010,406000,118400,NA,NA,"CG2c:59.87",7.1,4.5,6.4,3.8,2.32,3.56,2.19,"CG2c","CG2","CG",5.36,1.68027775481714,0,0,NA,NA,NA,NA,NA,NA,NA
"108",32,0.954047314966855,"B15",2010,406200,118400,"Calcareous Grassland","Lowland Calcareous Grassland","CG2a:65.95",7.4,4.2,7.1,3,2.02,3.92,1.74,"CG2a","CG2","CG",4.52,1.15902257671425,0,0,NA,NA,NA,NA,NA,NA,NA
"109",18,0.902711323763955,"B15",2010,403200,121000,NA,NA,"W8d:41.72",4.1,5.7,6.7,6.5,2.89,3.11,1.19,"W8d","W8","W",7.4,3.75277674973257,25,2,NA,NA,NA,NA,NA,NA,NA
"110",35,0.955545610501977,"B15",2010,403311,120807,"Calcareous Grassland","Lowland Calcareous Grassland","CG3a:57.63",7.2,3.7,7.4,3.1,2.49,3.44,1.46,"CG3a","CG3","CG",6.64,1.84571575998762,25,1,NA,NA,NA,NA,NA,NA,NA
"111",22,0.923505572441743,"B15",2010,403412,120372,"Broadleaved, Mixed And Yew Woodland","Lowland Mixed Deciduous Woodland","MG1b:36.54",6.1,5.6,6.1,5.6,2.8,3.16,1.26,"MG1b","MG1","MG",46.72,18.875733981314,25,0,NA,NA,NA,NA,NA,NA,NA
"112",32,0.926938880328711,"B15",2010,404000,120603,NA,NA,"CG6:55.59",7.2,4.4,7.1,3.8,2.82,3.02,2.4,"CG6","CG6","CG",8.44,3.15013227235514,23,11,NA,NA,NA,NA,NA,NA,NA
"113",35,0.958015956646094,"B15",2010,404256,120565,NA,NA,"SD8d:49.17",7.4,4.8,6.1,4.7,2.68,2.85,2.95,"SD8d","SD8","SD",2,0,0,2,NA,NA,NA,NA,NA,NA,NA
"114",24,0.93772504372278,"B15",2010,403999,120395,NA,NA,"MG1e:43.89",7.2,5,6.1,5,3.08,2.71,2.65,"MG1e","MG1","MG",7.04,2.44062833439806,14,9,NA,NA,NA,NA,NA,NA,NA
"115",22,0.91604546656093,"B15",2010,403798,120396,NA,NA,"MG7d:47.30",7.5,4.2,6.8,4.7,2.37,2.78,2.7,"MG7d","MG7","MG",6.4,3,9,10,NA,NA,NA,NA,NA,NA,NA
"116",21,0.910989276787874,"B15",2010,403601,120198,NA,NA,"SD9a:52.81",7.6,5,6.3,5,3.05,2.82,2.81,"SD9a","SD9","SD",10.32,3.50856095856977,5,6,NA,NA,NA,NA,NA,NA,NA
"117",41,0.958562950402713,"B15",2010,404201,119803,NA,NA,"CG6b:56.44",7.4,4.5,6.8,3.9,2.74,3.15,2.36,"CG6b","CG6","CG",11.56,4.32126524681526,7,6,NA,NA,NA,NA,NA,NA,NA
"118",30,0.937017735224013,"B15",2010,403817,120000,NA,NA,"W24a:32.81",6.1,5.3,6.4,5.5,2.94,NA,1.67,"W24a","W24","W",51.68,46.2184306671411,25,5,NA,NA,NA,NA,NA,NA,NA
"119",32,0.941045441045441,"B15",2010,404000,120000,NA,NA,"CG6:50.14",7.1,4.3,7.3,3.6,2.93,2.94,2.27,"CG6","CG6","CG",11.92,3.51093529798922,25,15,NA,NA,NA,NA,NA,NA,NA
"120",27,0.935294117647059,"B15",2010,404000,120200,"Calcareous Grassland","Lowland Calcareous Grassland","MG1e:52.41",7.1,4.3,7.3,3.4,2.89,2.99,2.3,"MG1e","MG1","MG",10.84,2.68762596604017,25,2,NA,NA,NA,NA,NA,NA,NA
"121",30,0.949941304712393,"B15",2010,404200,120000,"Calcareous Grassland","Lowland Calcareous Grassland","CG6a:53.17",7.3,4.3,7.1,3.5,2.73,3.17,2.26,"CG6a","CG6","CG",11.2,3.75277674973257,25,0,NA,NA,NA,NA,NA,NA,NA
"122",33,0.949438539602474,"B15",2010,404400,120200,NA,NA,"MG1e:51.95",6.4,5.7,6.1,5.7,2.97,2.88,1.58,"MG1e","MG1","MG",72.2,46.7600256629527,15,11,NA,NA,NA,NA,NA,NA,NA
"123",31,0.940337335620354,"B15",2010,404201,120205,NA,NA,"MG1e:48.42",7.2,4.4,7.2,3.8,2.87,3.07,2.17,"MG1e","MG1","MG",18.88,6.54675492133316,25,1,NA,NA,NA,NA,NA,NA,NA
"124",28,0.940867906533143,"B15",2010,404800,120400,"Neutral Grassland","Lowland Meadows","MG1e:45.34",7.1,4.4,7.2,4,3.04,2.86,2.25,"MG1e","MG1","MG",18,3.79692858329817,25,4,NA,NA,NA,NA,NA,NA,NA
"125",31,0.946053946053946,"B15",2010,404800,120200,"Calcareous Grassland","Lowland Calcareous Grassland","CG6:45.60",7.2,4.4,7.3,3.8,2.87,2.96,2.33,"CG6","CG6","CG",11.88,2.57099202643649,25,6,NA,NA,NA,NA,NA,NA,NA
"126",29,0.943444262593199,"B15",2010,404600,120000,"Calcareous Grassland","Lowland Calcareous Grassland","MG1e:48.85",7.2,4.5,7.3,4.1,3.02,2.8,2.35,"MG1e","MG1","MG",12.52,2.36502290334223,25,7,NA,NA,NA,NA,NA,NA,NA
"127",40,0.964969613576425,"B15",2010,404401,120404,NA,NA,"MG1e:52.02",7.1,4.7,6.7,4.3,2.95,2.95,2.34,"MG1e","MG1","MG",22.44,24.743820777452,16,5,NA,NA,NA,NA,NA,NA,NA
"128",46,0.956815114709852,"B15",2010,404797,119204,NA,NA,"MG1d:49.15",7.1,4.3,7.2,3.6,2.82,2.91,2.34,"MG1d","MG1","MG",14.16,3.71573231902766,16,11,NA,NA,NA,NA,NA,NA,NA
"129",33,0.942904408477153,"B15",2010,404400,120600,"Calcareous Grassland","Lowland Calcareous Grassland","MG1a:55.26",7.3,4.8,6.9,4.5,3.09,2.74,2.52,"MG1a","MG1","MG",19.52,5.60594922084268,25,0,NA,NA,NA,NA,NA,NA,NA
"130",46,0.959231534117559,"B15",2010,404603,119005,NA,NA,"CG3a:48.46",7.3,4.5,6.9,3.6,2.61,3.22,2.3,"CG3a","CG3","CG",8.36,3.23882694814033,15,13,NA,NA,NA,NA,NA,NA,NA
"130",46,0.959231534117559,"B15",2010,404603,119005,NA,NA,"CG3a:48.46",7.3,4.5,6.9,3.6,2.61,3.22,2.3,"CG3a","CG3","CG",8.36,3.23882694814033,15,13,NA,NA,NA,NA,NA,NA,NA
"130",46,0.959231534117559,"B15",2010,404603,119005,NA,NA,"CG3a:48.46",7.3,4.5,6.9,3.6,2.61,3.22,2.3,"CG3a","CG3","CG",8.36,3.23882694814033,15,13,NA,NA,NA,NA,NA,NA,NA
"130",46,0.959231534117559,"B15",2010,404603,119005,NA,NA,"CG3a:48.46",7.3,4.5,6.9,3.6,2.61,3.22,2.3,"CG3a","CG3","CG",8.36,3.23882694814033,15,13,NA,NA,NA,NA,NA,NA,NA
"131",22,0.949038461538461,"B15",2010,403202,120606,"Calcareous Grassland","Lowland Calcareous Grassland","MG9b:23.11",NA,NA,NA,NA,NA,NA,NA,"MG9b","MG9","MG",15.75,8.85360737984036,12,1,NA,NA,NA,NA,NA,NA,NA
"1",42,0.960032430827557,"B15",2014,405632,118764,"Calcareous Grassland","Lowland calcareous grassland","CG6a:59.29",7.5,4.3,7.1,3.7,NA,NA,NA,"CG6a","CG6","CG",15.848,7.95812582626504,10,16,NA,NA,NA,NA,NA,NA,NA
"2",48,0.967548804920095,"B15",2014,405423,118703,"Calcareous Grassland","Lowland calcareous grassland","CG3a:58.01",7.2,4.4,6.9,3.7,NA,NA,NA,"CG3a","CG3","CG",10.9,6.66301983588022,12,10,NA,NA,NA,NA,NA,NA,NA
"6",37,0.95824457249287,"B15",2014,405228,118301,"Calcareous Grassland","Lowland calcareous grassland","CG2b:65.23",7.4,4.2,6.7,2.6,NA,NA,NA,"CG2b","CG2","CG",6.8,1.5,25,11,NA,NA,NA,NA,NA,NA,NA
"8",42,0.962059943857305,"B15",2014,405758,118288,"Calcareous Grassland","Lowland calcareous grassland","CG2a:62.57",7.3,4.4,6.8,3.3,NA,NA,NA,"CG2a","CG2","CG",6.62,1.45973741930983,13,1,NA,NA,NA,NA,NA,NA,NA
